"ENSEMBL","baseMean","ful2_mbp20_sIM_vs_WT_sIM","lfcSE","stat","pvalue","padj","Symbol"
"Solyc04g076810.4",1724.54598250377,-0.0520863483122142,0.0597250164403685,-0.872102703633728,0.38315235135504,0.774640134026123,"Solyc04g076810.4"
"Solyc05g055040.3",547.279843886532,0.0722039963534524,0.0828240486289198,0.871775740847337,0.383330731336799,0.774640134026123,"Solyc05g055040.3"
"Solyc06g068360.3",21.1897819433694,-0.469744831573449,0.538443024136286,-0.872413255472971,0.38298297173022,0.774640134026123,"Solyc06g068360.3"
"Solyc07g044800.2",14.9907618404043,-0.460015320095871,0.5277108882644,-0.871718454794113,0.383361989930629,0.774640134026123,"Solyc07g044800.2"
"Solyc07g062580.4",3507.08268593164,-0.0700710769086782,0.0803129213117465,-0.872475758124734,0.382948887394264,0.774640134026123,"Solyc07g062580.4"
"Solyc08g081130.4",610.772500321893,-0.0803465906312134,0.0921002969836251,-0.872381450034831,0.383000316783682,0.774640134026123,"Solyc08g081130.4"
"Solyc08g082750.3",1547.03539946899,0.071192064469664,0.0816183443339931,0.872255680393817,0.383068909804714,0.774640134026123,"Solyc08g082750.3"
"Solyc09g011300.3",653.322241396805,-0.0813951192005861,0.0933699791868036,-0.871748284721585,0.383345712796959,0.774640134026123,"Solyc09g011300.3"
"Solyc10g008570.3",182.292941497697,-0.131778639884423,0.151128789345356,-0.871962519221179,0.383228825063215,0.774640134026123,"Solyc10g008570.3"
"Solyc01g080070.4",6676.23396683163,-0.0552020108087487,0.0633483050935796,-0.87140470020789,0.383533220321113,0.774661468149924,"Solyc01g080070.4"
"Solyc01g087040.2",283.512381471471,0.108307184384851,0.124269560244359,0.871550395542396,0.383453701814642,0.774661468149924,"Solyc01g087040.2"
"Solyc09g009650.3",375.652065849469,0.116625039526835,0.133838116100909,0.871388830958316,0.383541882148659,0.774661468149924,"Solyc09g009650.3"
"Solyc12g041890.2",1402.2462207352,-0.0954372146179195,0.109514983112432,-0.871453493445189,0.38350658851992,0.774661468149924,"Solyc12g041890.2"
"Solyc07g055880.1",16.9250766335465,0.403860598947533,0.463587702971749,0.871163312483601,0.383664988636255,0.774824591883328,"Solyc07g055880.1"
"Solyc04g015170.3",1370.2751686699,-0.053287151376321,0.0611831729102034,-0.87094455618588,0.383784426884058,0.774894761949838,"Solyc04g015170.3"
"Solyc06g160320.1",31.3170142122038,0.280206608313233,0.321716489686668,0.870973721571242,0.38376850162753,0.774894761949838,"Solyc06g160320.1"
"Solyc11g008220.3",8.35393823355375,0.537410334077945,0.617165066417714,0.870772445364254,0.383878413272125,0.774999016379812,"Solyc11g008220.3"
"Solyc04g025670.5",1311.00545865078,-0.056304265495256,0.0646953209109765,-0.870298882553394,0.384137089457534,0.775350165451513,"Solyc04g025670.5"
"Solyc09g074930.3",2066.90529297079,0.130965532156719,0.150479557554383,0.870321087363567,0.384124958048804,0.775350165451513,"Solyc09g074930.3"
"Solyc02g084400.4",238.670284789208,-0.121037399320708,0.139091102874007,-0.87020231215182,0.384189852600048,0.775371138494351,"Solyc02g084400.4"
"Solyc04g077040.3",880.275277352047,-0.0811132887209925,0.0932264024387253,-0.870067776929455,0.384263365962398,0.775433980342515,"Solyc04g077040.3"
"Solyc03g123600.4",65.5874124264412,0.20627866847315,0.237104786251228,0.869989474841662,0.384306156115527,0.775434816491127,"Solyc03g123600.4"
"Solyc01g100270.4",783.580654799527,-0.0959565241363888,0.110309706939474,-0.86988286705393,0.384364419319312,0.7754668698042,"Solyc01g100270.4"
"Solyc02g077130.2",13.7228053925505,0.434641427107806,0.499964270472222,0.869344976786604,0.384658469087657,0.775656439612413,"Solyc02g077130.2"
"Solyc08g079490.4",435.46154530284,0.0939199925452415,0.108005311967477,0.869586790078646,0.384526259414757,0.775656439612413,"Solyc08g079490.4"
"Solyc10g018870.2",236.228046440008,0.117356646591908,0.134962403085564,0.869550659360337,0.384546011857957,0.775656439612413,"Solyc10g018870.2"
"Solyc10g075170.3",40.1602854487841,-0.300623254238147,0.345812947909316,-0.869323303409047,0.384670320207806,0.775656439612413,"Solyc10g075170.3"
"Solyc11g010550.2",415.045716984167,-0.0848494018562912,0.0976004559829723,-0.869354563989888,0.384653226824247,0.775656439612413,"Solyc11g010550.2"
"Solyc03g098720.3",82.2274941604248,0.701685591676028,0.80732958696955,0.869143907273268,0.384768423558943,0.775683307558124,"Solyc03g098720.3"
"Solyc12g038130.1",6.21128817910849,1.09547667550865,1.26037164840961,0.869169563510075,0.384754392426251,0.775683307558124,"Solyc12g038130.1"
"Solyc01g102750.3",1634.18494568979,-0.0519249307839478,0.0597529505062466,-0.868993586827475,0.384850638555419,0.775763586134128,"Solyc01g102750.3"
"Solyc04g072200.3",556.525584689455,0.0756438473420853,0.0870984369961908,0.8684868517835,0.38512786707089,0.776096038293604,"Solyc04g072200.3"
"Solyc06g066790.3",2360.40202515092,-0.0532400394759002,0.0613039937825024,-0.868459560151792,0.385142801450583,0.776096038293604,"Solyc06g066790.3"
"Solyc10g079920.2",299.956875597425,0.0981518211345003,0.11301255884677,0.868503661328306,0.385118668818483,0.776096038293604,"Solyc10g079920.2"
"Solyc04g076080.3",756.722337051474,-0.0759190570552309,0.087441956784729,-0.86822230250558,0.385272647215935,0.776191583915602,"Solyc04g076080.3"
"Solyc04g076700.4",21.102697086575,-0.372914289613998,0.429516927661296,-0.8682179108621,0.385275050915646,0.776191583915602,"Solyc04g076700.4"
"Solyc07g065500.2",156.830685273201,-0.226450422405071,0.260849681610954,-0.868126121552305,0.385325292505268,0.776207345613595,"Solyc07g065500.2"
"Solyc03g019720.5",2656.38211148684,-0.0498496572888757,0.0574356730269626,-0.867921531370831,0.385437290932514,0.776347494416519,"Solyc03g019720.5"
"Solyc03g113980.3",10.0065950847794,0.495653469143679,0.571613836522777,0.867112441082292,0.385880404588027,0.776641610597922,"Solyc03g113980.3"
"Solyc04g050190.4",963.517074395588,0.06609318224164,0.0762041693185179,0.86731714068536,0.385768267575056,0.776641610597922,"Solyc04g050190.4"
"Solyc06g051200.3",2150.96957440625,-0.0809351056290183,0.0932948150276288,-0.867519868119678,0.385657230561101,0.776641610597922,"Solyc06g051200.3"
"Solyc06g082030.3",26.818202231814,-0.349412398896837,0.402789752061853,-0.867480855975652,0.38567859661062,0.776641610597922,"Solyc06g082030.3"
"Solyc09g076040.3",4892.69844002287,-0.0714122533909764,0.0823483692980734,-0.867196934191715,0.385834115789151,0.776641610597922,"Solyc09g076040.3"
"Solyc11g069050.2",1006.37181715853,0.0737745031804334,0.0850765313782105,0.867154572304628,0.385857322948469,0.776641610597922,"Solyc11g069050.2"
"Solyc12g017970.1",650.802980648218,-0.0891397947013535,0.102800064321761,-0.867118082945444,0.385877313637784,0.776641610597922,"Solyc12g017970.1"
"Solyc01g099790.3",4009.05328800118,0.0450250966098708,0.0519468027259406,0.866753953027926,0.386076836801124,0.776951505182423,"Solyc01g099790.3"
"Solyc04g014800.3",202.358311423263,0.108204670025312,0.124878764503205,0.86647774307965,0.386228226665266,0.777170697135221,"Solyc04g014800.3"
"Solyc08g068960.3",108.063367755189,0.153694801228216,0.177467790592395,0.866043357587179,0.386466385386233,0.777555408742089,"Solyc08g068960.3"
"Solyc12g094490.2",1775.19832103031,0.0801613850130786,0.0925678847874723,0.865974038373265,0.38650439903372,0.777555408742089,"Solyc12g094490.2"
"Solyc01g091470.3",326.405270178868,0.155891633860161,0.180101491588886,0.865576583985277,0.386722401283166,0.777583692947613,"Solyc01g091470.3"
"Solyc03g097430.1",14.9819408008551,0.535990578460969,0.619031147980415,0.865853972307588,0.386570246915049,0.777583692947613,"Solyc03g097430.1"
"Solyc04g008040.4",1955.14836342885,0.0520939917329667,0.0601801104544518,0.865634697902305,0.386690521334125,0.777583692947613,"Solyc04g008040.4"
"Solyc07g017250.4",90.1366071667041,0.168999856207355,0.195200354632624,0.865776378969292,0.386612805102878,0.777583692947613,"Solyc07g017250.4"
"Solyc10g081010.3",1020.6529505853,-0.0786028322316416,0.0908114251164433,-0.865561047311534,0.386730924614254,0.777583692947613,"Solyc10g081010.3"
"Solyc01g102480.3",1242.40804302285,0.063699960366434,0.0736100367735453,0.865370582036268,0.386835422099311,0.777622914313445,"Solyc01g102480.3"
"Solyc05g051850.3",1253.07604720823,-0.0685054090824168,0.0791582319931678,-0.865423688193662,0.386806284033391,0.777622914313445,"Solyc05g051850.3"
"Solyc01g105940.3",539.088706152789,-0.198517159074566,0.229566553592656,-0.864747742943492,0.387177258811519,0.77809497890892,"Solyc01g105940.3"
"Solyc03g082680.4",1989.74352945208,-0.0498012567188997,0.0576005919968331,-0.864596265289042,0.387260423091497,0.77809497890892,"Solyc03g082680.4"
"Solyc04g057850.1",17.134749052299,0.407813679769061,0.471599859194534,0.864745126229648,0.387178695347607,0.77809497890892,"Solyc04g057850.1"
"Solyc06g068740.4",303.327117675795,-0.0995005599975733,0.11511505713795,-0.864357473917036,0.387391546478831,0.77809497890892,"Solyc06g068740.4"
"Solyc09g008600.3",1253.61767504706,-0.0573173904726265,0.0663005306558644,-0.864508773996617,0.387308462533934,0.77809497890892,"Solyc09g008600.3"
"Solyc10g047320.2",2104.53546716675,0.0996933405029955,0.115325517994478,0.864451703635693,0.387339800505597,0.77809497890892,"Solyc10g047320.2"
"Solyc11g072740.1",289.815719588167,-0.147253410377931,0.170308024984007,-0.864629898630786,0.38724195676941,0.77809497890892,"Solyc11g072740.1"
"Solyc12g088750.2",1566.81142457824,0.0806242267370784,0.0932801944064209,0.864323099347322,0.387410424222043,0.77809497890892,"Solyc12g088750.2"
"Solyc01g108560.4",51.8331596455393,0.258707470590707,0.299439063086276,0.863973684409261,0.387602346900535,0.778395011625647,"Solyc01g108560.4"
"Solyc03g063350.3",1113.79737607798,-0.0883960606627524,0.102338777524706,-0.863759200576854,0.387720184852684,0.778546215584249,"Solyc03g063350.3"
"Solyc04g008500.4",10.3543584808041,0.487003549363327,0.564054474292053,0.863398078659985,0.387918635458854,0.778594335926982,"Solyc04g008500.4"
"Solyc06g071660.4",19.5239289399692,0.388966503927408,0.450450689494297,0.863505180476214,0.387859772369701,0.778594335926982,"Solyc06g071660.4"
"Solyc07g042680.3",2681.62808963739,0.0489036912968354,0.0566455209054433,0.863328477082396,0.387956891359212,0.778594335926982,"Solyc07g042680.3"
"Solyc08g005680.4",177.434178220376,0.430422129451679,0.498509765245756,0.863417648878933,0.387907879272681,0.778594335926982,"Solyc08g005680.4"
"Solyc10g080400.2",834.168366986234,-0.0831101292673105,0.096265264296999,-0.86334494455755,0.387947839947444,0.778594335926982,"Solyc10g080400.2"
"Solyc02g085920.3",967.049977089699,0.0742339071582578,0.0860145022645227,0.863039431768893,0.388115787191842,0.778785918014797,"Solyc02g085920.3"
"Solyc04g015760.4",304.611832177753,0.105724940761226,0.122530601985917,0.86284519171282,0.388222588345318,0.778785918014797,"Solyc04g015760.4"
"Solyc05g048830.3",246.901900769735,0.170566071861393,0.197677297747646,0.862851090159766,0.388219344873591,0.778785918014797,"Solyc05g048830.3"
"Solyc09g075180.3",3222.56236369852,-0.088233021327392,0.102251182605653,-0.862904653804109,0.388189891746217,0.778785918014797,"Solyc09g075180.3"
"Solyc01g091280.3",612.688571323091,-0.0698661228939597,0.0810080992659898,-0.86245848905249,0.388435266630365,0.779127145025654,"Solyc01g091280.3"
"Solyc04g015330.3",316.911147529944,0.106047580727404,0.123013519910714,0.862080694905536,0.388643113932075,0.779202404058622,"Solyc04g015330.3"
"Solyc05g008540.3",598.360290530206,-0.0907538137161712,0.105269487579122,-0.862109389940362,0.388627324690084,0.779202404058622,"Solyc05g008540.3"
"Solyc07g049710.3",351.975392962754,0.106438320879449,0.123451363328653,0.862188298367256,0.388583907894579,0.779202404058622,"Solyc07g049710.3"
"Solyc07g063290.3",113.652506851084,0.142765402776001,0.165568886672511,0.862271925874485,0.388537897802568,0.779202404058622,"Solyc07g063290.3"
"Solyc09g064730.3",4.9919526293393,-0.663988880702987,0.770375100015642,-0.861903351613396,0.388740704503131,0.779227314240639,"Solyc09g064730.3"
"Solyc10g045320.2",226.173778542913,-0.116176496146945,0.134783690650648,-0.861947729626042,0.388716282244275,0.779227314240639,"Solyc10g045320.2"
"Solyc04g078290.5",722.237437625465,0.0938410553603585,0.108907711055159,0.86165666738538,0.388876477634886,0.77941409246887,"Solyc04g078290.5"
"Solyc09g005230.3",715.783431772214,0.0740051266077371,0.0859069146791463,0.861457158415464,0.388986306972762,0.779544309327492,"Solyc09g005230.3"
"Solyc10g076510.2",7526.5877309929,-0.107966635613798,0.125340904758331,-0.861383885986521,0.389026648056105,0.779544309327492,"Solyc10g076510.2"
"Solyc08g048455.1",154.461022555939,-0.128853533188085,0.149712004941335,-0.860676024201115,0.38941650162586,0.780069246114024,"Solyc08g048455.1"
"Solyc09g091190.3",707.467071344859,0.0659959362252797,0.0766665616395727,0.860817738710416,0.389338433598977,0.780069246114024,"Solyc09g091190.3"
"Solyc11g072220.2",111.077636715269,-0.167335297692764,0.19441774268777,-0.860699725135169,0.389403444535648,0.780069246114024,"Solyc11g072220.2"
"Solyc07g053290.3",481.523913908807,0.081867174611464,0.0951369685314851,0.860519058733414,0.389502982251958,0.780157078834126,"Solyc07g053290.3"
"Solyc12g010460.2",10.4921837762493,0.561716192340014,0.65287565111059,0.860372402285937,0.389583793646656,0.780233538353962,"Solyc12g010460.2"
"Solyc04g005200.4",79.8027859979112,-0.236952762926633,0.275487940366773,-0.860120274634033,0.389722746164937,0.780426409725562,"Solyc04g005200.4"
"Solyc00g500063.1",79.2374356775639,-0.262342803118556,0.306298399305286,-0.856494202103487,0.391724478474457,0.780532499779897,"Solyc00g500063.1"
"Solyc01g068000.4",377.939658830269,0.0944447469702737,0.110112258890491,0.857713282080619,0.391050804043087,0.780532499779897,"Solyc01g068000.4"
"Solyc01g091910.4",1137.5728673634,-0.0634994072054348,0.0740638044474715,-0.857360861748206,0.391245482317361,0.780532499779897,"Solyc01g091910.4"
"Solyc01g096490.3",3385.31128158625,0.0525049989234864,0.0612987873668728,0.856542211989356,0.39169793447075,0.780532499779897,"Solyc01g096490.3"
"Solyc01g103120.3",9.32015326524521,-0.536692106630472,0.626102134135161,-0.857195779042995,0.391336694838401,0.780532499779897,"Solyc01g103120.3"
"Solyc01g107340.5",5948.13446481985,-0.0515553090055397,0.0601113187005779,-0.857663916214235,0.391078070383846,0.780532499779897,"Solyc01g107340.5"
"Solyc02g038804.2",2242.13462259773,0.0699506316412317,0.0816091280566049,0.85714224997862,0.39136627382075,0.780532499779897,"Solyc02g038804.2"
"Solyc02g070700.3",89.9716021157884,-0.177025457897336,0.206012100037507,-0.859296409604611,0.390177004538293,0.780532499779897,"Solyc02g070700.3"
"Solyc02g080610.5",2261.06639458666,0.0525724753439799,0.0612996269539212,0.857631244371168,0.391096116718538,0.780532499779897,"Solyc02g080610.5"
"Solyc02g084900.2",1675.6709247867,0.0843853978336316,0.0982918277429561,0.858518961050441,0.390605965067587,0.780532499779897,"Solyc02g084900.2"
"Solyc03g025430.1",19.8656712197798,0.362429026538745,0.422027197126998,0.858781208903182,0.390461236690847,0.780532499779897,"Solyc03g025430.1"
"Solyc03g062710.5",259.038823915568,-0.097012465174815,0.113226557596585,-0.856799563936761,0.391555666736519,0.780532499779897,"Solyc03g062710.5"
"Solyc03g096730.3",946.908413867382,0.0798301380956138,0.0932137055627137,0.85642060482087,0.391765171516043,0.780532499779897,"Solyc03g096730.3"
"Solyc03g097180.3",298.773844154425,0.106110749717876,0.123799899598392,0.857114990093691,0.391381337554502,0.780532499779897,"Solyc03g097180.3"
"Solyc03g112540.4",230.20825827754,-0.137890979685204,0.160534165955512,-0.858950983203267,0.39036755965571,0.780532499779897,"Solyc03g112540.4"
"Solyc03g116880.3",1588.31782613339,0.0543136060301223,0.0632572709968389,0.85861443553005,0.390553271191679,0.780532499779897,"Solyc03g116880.3"
"Solyc03g117010.5",3029.36534343465,0.0585936986090708,0.0682546628439842,0.85845708069797,0.390640120120181,0.780532499779897,"Solyc03g117010.5"
"Solyc03g118420.4",954.836253333614,-0.0646266695071204,0.0753842878205901,-0.857296279841866,0.391281163975962,0.780532499779897,"Solyc03g118420.4"
"Solyc04g005040.1",187.218768381944,-0.47493634694163,0.553738445352541,-0.857690758024322,0.391063244653772,0.780532499779897,"Solyc04g005040.1"
"Solyc04g074560.1",669.444753614079,-0.111474918533017,0.129911392538894,-0.858084239991831,0.390845949104287,0.780532499779897,"Solyc04g074560.1"
"Solyc05g006070.4",978.336316034201,-0.0615871078409653,0.0719116039989747,-0.856427953433543,0.39176110824259,0.780532499779897,"Solyc05g006070.4"
"Solyc05g009140.3",332.661809582539,0.101391363662646,0.118318787678301,0.856933760497285,0.391481493454592,0.780532499779897,"Solyc05g009140.3"
"Solyc05g055600.4",1439.25186709626,-0.05382493287287,0.0626367389018831,-0.859318888826312,0.390164605793613,0.780532499779897,"Solyc05g055600.4"
"Solyc06g007320.3",2680.66254872793,-0.0623701338999614,0.0727019204752086,-0.857888395413566,0.390954092681501,0.780532499779897,"Solyc06g007320.3"
"Solyc06g007370.1",13.7467252754949,-0.511043536867361,0.59650759053114,-0.856725957858004,0.391596353997571,0.780532499779897,"Solyc06g007370.1"
"Solyc06g051440.4",468.750751435696,0.0780763108113565,0.0908808340664636,0.859106450918542,0.390281788602879,0.780532499779897,"Solyc06g051440.4"
"Solyc06g069110.5",9.9731809720458,0.489954672202721,0.571854925461722,0.8567814149841,0.391565698701873,0.780532499779897,"Solyc06g069110.5"
"Solyc07g007780.3",575.659193414394,0.0678531007150167,0.0792095814461009,0.856627436684388,0.391650817600972,0.780532499779897,"Solyc07g007780.3"
"Solyc07g041640.4",3348.4212753673,-0.071125315198634,0.0829596474437521,-0.857348330064422,0.391252405948312,0.780532499779897,"Solyc07g041640.4"
"Solyc07g045310.4",395.269178806515,0.105598947006312,0.123010949764331,0.858451602955855,0.390643143664358,0.780532499779897,"Solyc07g045310.4"
"Solyc08g005400.4",1776.26984802025,0.052676839322837,0.0613570833437808,0.858529063835893,0.390600388976099,0.780532499779897,"Solyc08g005400.4"
"Solyc09g059170.3",374.19097669727,-0.121695440185833,0.142000163667146,-0.857009154377397,0.391439825401848,0.780532499779897,"Solyc09g059170.3"
"Solyc09g065640.3",4879.35517463961,0.0449204126997531,0.0524377938223771,0.85664192608698,0.391642807409338,0.780532499779897,"Solyc09g065640.3"
"Solyc09g098350.4",56.0423359176051,-0.213960956764936,0.249697065700571,-0.856882143026509,0.39151002251481,0.780532499779897,"Solyc09g098350.4"
"Solyc10g009070.3",3405.75076678569,-0.0514468686238937,0.0599358047554341,-0.858366194194285,0.390690288497456,0.780532499779897,"Solyc10g009070.3"
"Solyc10g047130.2",2699.65778650214,0.0794912629739784,0.0925840773307715,0.858584599703717,0.390569737592302,0.780532499779897,"Solyc10g047130.2"
"Solyc10g050850.2",352.214274821845,0.0902422827771524,0.105122144004339,0.858451695709589,0.390643092467048,0.780532499779897,"Solyc10g050850.2"
"Solyc10g054840.2",12.9438594317498,-0.611348047297952,0.712381915792053,-0.858174574263626,0.390796073473194,0.780532499779897,"Solyc10g054840.2"
"Solyc11g012570.3",238.700242455231,-0.116151133796022,0.135615303611229,-0.856475122667531,0.391735027534521,0.780532499779897,"Solyc11g012570.3"
"Solyc11g018610.2",907.344593720731,-0.0745704433197183,0.0870336436556854,-0.856800200330887,0.391555314967876,0.780532499779897,"Solyc11g018610.2"
"Solyc11g020570.1",251.843824389923,0.257666088310047,0.300754117228197,0.856733369719902,0.391592256823583,0.780532499779897,"Solyc11g020570.1"
"Solyc11g045670.3",308.760974509945,0.0996776056367715,0.116164203825334,0.858075055433152,0.390851020327107,0.780532499779897,"Solyc11g045670.3"
"Solyc11g066620.2",628.866860371682,0.0680536212933513,0.0794654180643575,0.8563929184672,0.391780480380259,0.780532499779897,"Solyc11g066620.2"
"Solyc12g010480.2",214.468026982729,0.153395921910123,0.17873564116669,0.858227944403457,0.390766608407233,0.780532499779897,"Solyc12g010480.2"
"Solyc12g014390.3",537.104639799255,-0.119253619212989,0.139083912683082,-0.857422090826001,0.391211654929046,0.780532499779897,"Solyc12g014390.3"
"Solyc12g055800.3",7690.22428424728,0.041701533079692,0.0485176034475741,0.859513457311485,0.390057298697847,0.780532499779897,"Solyc12g055800.3"
"Solyc12g099465.1",4.3785170183769,0.758336141957184,0.884450826165387,0.857409049234559,0.391218859902245,0.780532499779897,"Solyc12g099465.1"
"Solyc01g094970.4",9.9089429722697,0.530741722955745,0.619886238272666,0.856192136858329,0.391891511219617,0.780668709319374,"Solyc01g094970.4"
"Solyc01g010150.3",9089.29802691972,-0.0993510894994086,0.116062568869499,-0.856013187258672,0.391990485197215,0.780742540707491,"Solyc01g010150.3"
"Solyc08g006110.4",34.8569472563067,-0.310996086804529,0.363325560004542,-0.855970845543158,0.392013905897613,0.780742540707491,"Solyc08g006110.4"
"Solyc04g082460.4",2090.62365610545,0.0896670955410784,0.104777624797817,0.855784770022256,0.392116840911267,0.780793854766368,"Solyc04g082460.4"
"Solyc08g081990.3",1052.07474339342,0.0659813602916819,0.0771017443137933,0.855770007266593,0.392125008213723,0.780793854766368,"Solyc08g081990.3"
"Solyc06g051680.1",5.70341999322288,-0.812662388140164,0.949723672568556,-0.855682986128264,0.392173153622787,0.780804758801368,"Solyc06g051680.1"
"Solyc12g008510.2",214.721171647402,0.191329902410503,0.223667969060073,0.855419321839126,0.392319050699621,0.781010259872972,"Solyc12g008510.2"
"Solyc01g006100.4",4894.49331916846,-0.0458739767473259,0.0536555690709385,-0.854971395171963,0.392566983718408,0.78110674373565,"Solyc01g006100.4"
"Solyc01g096250.2",6.35725916262861,0.617834069827939,0.722552724167758,0.855071262155388,0.392511697865808,0.78110674373565,"Solyc01g096250.2"
"Solyc05g046310.3",511.789560592743,0.0896103032188201,0.104813970407324,0.854946176264292,0.392580945523623,0.78110674373565,"Solyc05g046310.3"
"Solyc08g082710.3",993.300289611043,-0.153312366484052,0.179323468800642,-0.854948699740427,0.392579548451848,0.78110674373565,"Solyc08g082710.3"
"Solyc10g009090.3",187.248435331708,-0.122958677005603,0.143784176339756,-0.855161396307317,0.39246180411221,0.78110674373565,"Solyc10g009090.3"
"Solyc09g011140.4",7.63956487489277,0.613132867321622,0.717269656777606,0.854815007895597,0.392653568401101,0.781166302258291,"Solyc09g011140.4"
"Solyc01g095210.3",1540.23667760208,0.0508489038471386,0.0594937785449479,0.854692794620902,0.392721240516013,0.781215999587185,"Solyc01g095210.3"
"Solyc01g065720.4",759.987340798362,0.0809220982973176,0.0947012584929868,0.854498658043814,0.392828752641472,0.781260009193163,"Solyc01g065720.4"
"Solyc11g072990.1",194.553045358519,0.157828609740293,0.184702350108191,0.854502444867887,0.392826655341597,0.781260009193163,"Solyc11g072990.1"
"Solyc02g069260.3",5451.03620845576,0.0767037976332415,0.0897759995805085,0.854390906162574,0.392888432936091,0.78129378768719,"Solyc02g069260.3"
"Solyc05g051420.2",8.29270967633944,-0.673751458326605,0.788814746665561,-0.85413141827616,0.393032177462384,0.781374356840304,"Solyc05g051420.2"
"Solyc06g063090.4",950.561630395787,0.0810734873605628,0.094924208539481,0.854086524480661,0.393057049823214,0.781374356840304,"Solyc06g063090.4"
"Solyc09g064600.3",55.0014652035659,0.216017538282936,0.252915453009082,0.854109686509267,0.393044217322126,0.781374356840304,"Solyc09g064600.3"
"Solyc04g082760.3",1892.4133385176,-0.0446264173247092,0.0522583426970081,-0.853957761030646,0.393128393501407,0.781431291840349,"Solyc04g082760.3"
"Solyc01g087200.3",151.159872932535,-0.193543784153591,0.226706937246569,-0.853717960748109,0.393261280020111,0.781472191006509,"Solyc01g087200.3"
"Solyc02g092380.4",1470.45416636619,-0.0600763847060303,0.0703797381097617,-0.853603413703207,0.39332476643688,0.781472191006509,"Solyc02g092380.4"
"Solyc03g120130.4",207.214904659529,0.123192945979774,0.14435494779865,0.85340300321127,0.393435856639364,0.781472191006509,"Solyc03g120130.4"
"Solyc03g120760.4",1322.71234061501,0.0545156697843945,0.0638934970945033,0.853227202507975,0.39353332095333,0.781472191006509,"Solyc03g120760.4"
"Solyc04g050620.3",51.8897569968151,0.294206161677536,0.344786589830244,0.853299317187446,0.39349333864061,0.781472191006509,"Solyc04g050620.3"
"Solyc04g076090.3",3395.15505518768,-0.0637260574659462,0.0746725285458837,-0.853406985231371,0.393433649167607,0.781472191006509,"Solyc04g076090.3"
"Solyc09g064850.3",270.187070045325,-0.109073063973749,0.127834990253146,-0.853233248250395,0.393529968937079,0.781472191006509,"Solyc09g064850.3"
"Solyc09g090050.4",436.491423637571,0.110909521289114,0.129973162462932,0.853326326661821,0.393478364496788,0.781472191006509,"Solyc09g090050.4"
"Solyc10g006530.4",6.99794424629589,-0.59490806909971,0.696970417986135,-0.853562868304613,0.393347239757542,0.781472191006509,"Solyc10g006530.4"
"Solyc04g015160.3",374.042847177339,0.110388610724631,0.129449500518486,0.852754242252697,0.393795603781052,0.781887814165713,"Solyc04g015160.3"
"Solyc11g017270.2",399.665312245705,0.110582801658138,0.129686125894568,0.852695698135353,0.393828077117076,0.781887814165713,"Solyc11g017270.2"
"Solyc02g077690.4",252.749815576519,0.102318449805164,0.120088920312094,0.852022397563842,0.394201660980512,0.782136934935793,"Solyc02g077690.4"
"Solyc03g083030.3",479.517807571966,-0.0863651878958878,0.101383522671639,-0.851866118083188,0.394288404011821,0.782136934935793,"Solyc03g083030.3"
"Solyc03g123470.1",4.4346180672907,-0.875735271181688,1.02824521176116,-0.851679406006417,0.394392053817258,0.782136934935793,"Solyc03g123470.1"
"Solyc06g073530.3",7.36065664129989,0.765055720879055,0.898098353113791,0.851861845895313,0.394290775454759,0.782136934935793,"Solyc06g073530.3"
"Solyc06g150109.1",8.55548594814168,0.568033170213022,0.666916097638035,0.85173108315241,0.394363364541991,0.782136934935793,"Solyc06g150109.1"
"Solyc08g067970.3",1399.8253972273,0.0766753195341283,0.0900344121427311,0.8516223709283,0.394423719087791,0.782136934935793,"Solyc08g067970.3"
"Solyc09g090700.1",2433.79016286181,0.0442238544534565,0.0519244913759855,0.851695477057855,0.39438313161769,0.782136934935793,"Solyc09g090700.1"
"Solyc09g098520.4",635.225053758697,0.0662966153517925,0.0778384737154175,0.851720392079851,0.394369299733732,0.782136934935793,"Solyc09g098520.4"
"Solyc11g039740.3",358.136421733755,-0.084754193744777,0.0994616505600532,-0.852129371144951,0.394142291880493,0.782136934935793,"Solyc11g039740.3"
"Solyc11g065270.2",344.694208355943,-0.105268522106681,0.123517580582038,-0.852255376203417,0.394072367472062,0.782136934935793,"Solyc11g065270.2"
"Solyc11g069150.3",4125.8322721469,-0.0633764744642697,0.0743554702088617,-0.852344478304657,0.394022926277169,0.782136934935793,"Solyc11g069150.3"
"Solyc05g041220.3",3291.47687101943,0.0863977108818505,0.101460431579023,0.851540936079689,0.394468933517986,0.782141837083718,"Solyc05g041220.3"
"Solyc06g063150.4",7.0775162378675,0.576849342740732,0.67763890004156,0.851263619466582,0.394622929357859,0.782256515144649,"Solyc06g063150.4"
"Solyc08g060920.5",213.323421563596,-0.642902620527205,0.755352845916208,-0.851128878381856,0.394697765141841,0.782256515144649,"Solyc08g060920.5"
"Solyc08g077060.3",185.948003483527,-0.188012890251514,0.220851070754889,-0.851310748047853,0.394596755965112,0.782256515144649,"Solyc08g077060.3"
"Solyc10g078530.2",111.518713640179,0.186228354176301,0.218783782798119,0.851198163751201,0.394659282674614,0.782256515144649,"Solyc10g078530.2"
"Solyc01g098240.3",2060.67599298338,-0.0704927016920827,0.0828604589776282,-0.850739937502824,0.394913832739846,0.782266623006628,"Solyc01g098240.3"
